"ENTREZ_GENE_ID","expressed","top"
"50861","0","0"
"5154","0","0"
"2996","0","0"
"1305","0","0"
"6693","1","0"
"57116","0","0"
"1587","0","0"
"56125","0","0"
"89887","0","0"
"85569","0","0"
"81031","0","0"
"79788","0","0"
"84154","0","0"
"144360","0","0"
"64078","0","0"
"400823","0","0"
"142678","1","0"
"391112","0","0"
"4644","1","0"
"3004","0","0"
"10533","0","0"
"649179","0","0"
"26037","1","0"
"92104","0","0"
"1991","0","0"
"57799","0","0"
"23556","0","0"
"1288","0","0"
"57547","0","0"
"11147","0","0"
"3201","0","0"
"10210","1","0"
"83875","0","0"
"10242","0","0"
"955","0","0"
"127343","0","0"
"606293","0","0"
"391189","0","0"
"5167","0","0"
"400165","0","0"
"645811","0","0"
"84188","1","0"
"65250","1","0"
"284371","0","0"
"8076","0","0"
"4624","0","0"
"284370","0","0"
"91966","0","0"
"56882","1","0"
"219972","0","0"
"5055","0","0"
"1803","0","0"
"5275","0","0"
"80380","0","0"
"163059","0","0"
"196477","0","0"
"196385","0","0"
"283238","0","0"
"388818","0","0"
"6709","1","1"
"4828","0","0"
"55742","0","0"
"57565","0","0"
"254783","0","0"
"92689","0","0"
"6120","0","0"
"10794","0","0"
"1379","0","0"
"5253","0","0"
"6231","1","0"
"283579","0","0"
"404552","0","0"
"5660","1","1"
"6281","1","0"
"80217","0","0"
"222662","0","0"
"6168","1","0"
"3223","0","0"
"114112","0","0"
"1675","0","0"
"441476","0","0"
"440738","0","0"
"79892","1","0"
"197342","0","0"
"122773","0","0"
"347344","0","0"
"6884","0","0"
"284323","0","0"
"55210","0","0"
"219965","0","0"
"119772","0","0"
"79607","0","0"
"92283","0","0"
"100499483","0","0"
"23315","1","0"
"100506658","0","0"
"255119","0","0"
"121504","0","0"
"1553","0","0"
"339318","0","0"
"26494","0","0"
"55924","0","0"
"51710","1","0"
"8733","1","0"
"9719","0","0"
"54557","1","0"
"388536","0","0"
"5544","0","0"
"81553","0","0"
"4641","0","0"
"259283","0","0"
"28512","0","0"
"219958","0","0"
"7367","0","0"
"644890","0","0"
"116085","0","0"
"23303","1","0"
"4892","0","0"
"128","1","0"
"9356","0","0"
"85236","0","0"
"7004","0","0"
"6687","1","0"
"388697","0","0"
"3439","0","0"
"388585","0","0"
"342926","0","0"
"30001","1","0"
"55552","0","0"
"100996571","0","0"
"282890","0","0"
"84671","0","0"
"79310","0","0"
"5336","0","0"
"89848","0","0"
"58491","0","0"
"344752","0","0"
"6277","1","0"
"6136","1","0"
"26052","0","0"
"7675","1","0"
"9019","0","0"
"23230","1","1"
"4155","1","0"
"8227","1","0"
"54898","0","0"
"440295","0","0"
"389170","0","0"
"127687","0","0"
"85028","0","0"
"283420","0","0"
"3792","0","0"
"55035","1","0"
"51135","1","0"
"115948","0","0"
"9228","0","0"
"28977","1","0"
"57089","0","0"
"30014","0","0"
"63925","1","0"
"147741","0","0"
"7278","0","0"
"6191","1","1"
"10793","0","0"
"7637","1","0"
"84549","1","0"
"63934","0","0"
"553","0","0"
"140885","0","0"
"84677","0","0"
"2870","1","0"
"5557","0","0"
"54708","1","0"
"23784","0","0"
"613037","0","0"
"57016","0","0"
"27233","0","0"
"1549","0","0"
"7541","1","0"
"81870","0","0"
"23607","1","0"
"54830","0","0"
"9814","1","0"
"81871","0","0"
"389208","0","0"
"65251","0","0"
"127","0","0"
"254879","0","0"
"57209","0","0"
"337876","0","0"
"54863","0","0"
"1902","0","0"
"4151","0","0"
"391192","0","0"
"245910","0","0"
"503614","0","0"
"26275","0","0"
"27300","0","0"
"161145","0","0"
"65124","0","0"
"54989","0","0"
"642280","0","0"
"728741","0","0"
"79366","0","0"
"57708","1","1"
"10905","1","1"
"258010","1","0"
"90987","0","0"
"65992","0","0"
"442444","0","0"
"7027","0","0"
"170482","0","0"
"84775","0","0"
"51297","0","0"
"55713","0","0"
"51170","1","0"
"23334","0","0"
"6819","0","0"
"7789","0","0"
"83694","0","0"
"777","0","0"
"54870","1","1"
"1438","0","0"
"11325","1","0"
"6147","1","0"
"55315","0","0"
"6815","0","0"
"59286","1","0"
"9931","1","1"
"89894","0","0"
"85289","0","0"
"54963","0","0"
"219968","0","0"
"255330","0","0"
"84433","1","0"
"220992","0","0"
"5178","0","0"
"55153","0","0"
"7745","0","0"
"144717","0","0"
"100288797","0","0"
"219844","0","0"
"4635","0","0"
"79973","0","0"
"126017","0","0"
"3221","0","0"
"340578","0","0"
"415116","1","1"
"439","1","0"
"101928372","0","0"
"444","0","0"
"200734","0","0"
"11060","1","0"
"2673","1","0"
"7405","1","0"
"140258","0","0"
"7574","1","0"
"131920","0","0"
"50618","1","1"
"4914","0","0"
"10724","1","1"
"4494","0","0"
"9747","0","0"
"7620","0","0"
"7296","1","0"
"441478","0","0"
"147949","0","0"
"85285","0","0"
"150160","0","0"
"374900","0","0"
"158586","0","0"
"1589","0","0"
"147657","0","0"
"84914","0","0"
"7169","0","0"
"642946","0","0"
"344892","0","0"
"83699","0","0"
"388558","0","0"
"148741","0","0"
"192134","0","0"
"101929106","0","0"
"51441","1","0"
"10230","0","0"
"55319","0","0"
"3127","0","0"
"51062","0","0"
"1259","0","0"
"7975","0","0"
"339541","0","0"
"7594","1","0"
"11321","1","0"
"5350","0","0"
"145741","0","0"
"7576","0","0"
"9358","0","0"
"118472","0","0"
"284805","0","0"
"199692","0","0"
"283518","0","0"
"11169","0","0"
"285989","0","0"
"1500","0","0"
"7919","1","0"
"142680","0","0"
"343035","0","0"
"64663","0","0"
"117157","0","0"
"23237","0","0"
"131870","0","0"
"9874","1","0"
"987","1","0"
"9745","0","0"
"4326","0","0"
"391194","0","0"
"11177","1","1"
"1109","0","0"
"10920","1","0"
"26112","1","0"
"4194","1","1"
"6262","0","0"
"147658","0","0"
"55958","0","0"
"131177","0","0"
"23054","1","0"
"27347","1","0"
"6898","0","0"
"221477","1","0"
"801","1","1"
"4018","0","0"
"338811","0","0"
"79490","0","0"
"9652","1","0"
"286319","0","0"
"4100","0","0"
"9060","0","0"
"23434","0","0"
"10479","1","0"
"22909","0","0"
"24","0","0"
"9086","0","0"
"4541","1","0"
"55705","1","0"
"257202","0","0"
"80184","1","0"
"619518","0","0"
"4513","1","1"
"112770","0","0"
"23116","1","0"
"28514","0","0"
"124930","0","0"
"10455","0","0"
"10497","0","0"
"374877","0","0"
"4519","1","1"
"8861","1","0"
"81706","0","0"
"9646","1","0"
"64093","0","0"
"2153","0","0"
"51734","0","0"
"347731","0","0"
"22834","1","0"
"57154","1","0"
"6526","1","0"
"63906","1","0"
"9578","0","0"
"5365","0","0"
"64064","0","0"
"4736","1","0"
"23127","0","0"
"79574","0","0"
"25975","0","0"
"4536","1","1"
"6847","0","0"
"164284","0","0"
"92241","1","0"
"9182","0","0"
"26049","1","0"
"91603","1","0"
"116443","0","0"
"4540","1","1"
"4583","0","0"
"29883","1","0"
"25829","0","0"
"2475","1","0"
"192683","0","0"
"25925","0","0"
"115701","0","0"
"57795","0","0"
"4114","0","0"
"9860","0","0"
"4512","1","1"
"4860","1","0"
"5083","0","0"
"376132","0","0"
"2710","0","0"
"22887","1","1"
"140467","0","0"
"113402","0","0"
"919","1","0"
"2913","0","0"
"283489","0","0"
"22876","0","0"
"9824","0","0"
"56670","0","0"
"3151","0","0"
"140606","0","0"
"51465","1","1"
"57165","0","0"
"4976","1","0"
"9909","1","0"
"6263","0","0"
"11179","0","0"
"4537","1","0"
"112970","0","0"
"92235","0","0"
"51714","1","0"
"22899","0","0"
"9760","1","0"
"1066","0","0"
"916","1","1"
"9853","0","0"
"100129271","0","0"
"11153","0","0"
"58505","1","0"
"91300","1","0"
"116461","0","0"
"26046","1","0"
"146923","0","0"
"100129792","0","0"
"169436","0","0"
"2869","0","0"
"55253","0","0"
"25853","0","0"
"57713","1","0"
"142689","0","0"
"114824","0","0"
"150771","0","0"
"4538","1","1"
"23137","1","1"
"4535","1","1"
"139170","0","0"
"55170","0","0"
"149345","0","0"
"85457","0","0"
"830","1","0"
"4508","1","0"
"7150","1","0"
"9055","0","0"
"80823","0","0"
"4215","1","0"
"3897","0","0"
"6721","1","0"
"339448","1","0"
"5455","0","0"
"221002","0","0"
"51490","0","0"
"6170","0","0"
"9666","0","0"
"9851","0","0"
"9937","0","0"
"79065","1","0"
"9722","0","0"
"158511","0","0"
"353","1","0"
"9737","1","0"
"9755","1","0"
"57692","0","0"
"154467","0","0"
"4514","1","1"
"80108","0","0"
"134548","0","0"
"84456","1","0"
"1756","0","0"
"9848","0","0"
"101928198","0","0"
"4668","0","0"
"23381","1","0"
"26128","0","0"
"7052","0","0"
"54470","0","0"
"9867","1","1"
"6096","0","0"
"259230","0","0"
"343406","0","0"
"128368","0","0"
"406887","0","0"
"494324","0","0"
"407034","0","0"
"406882","0","0"
"554210","0","0"
"494329","0","0"
"554213","0","0"
"442910","0","0"
"406951","0","0"
"442908","0","0"
"406901","0","0"
"554212","0","0"
"442915","0","0"
"574433","0","0"
"494326","0","0"
"406904","0","0"
"494330","0","0"
"442907","0","0"
"406896","0","0"
"442914","0","0"
"406885","0","0"
"442916","0","0"
"494337","0","0"
"406895","0","0"
"407002","0","0"
"406992","0","0"
"442904","0","0"
"494327","0","0"
"494323","0","0"
"442898","0","0"
"442891","0","0"
"406894","0","0"
"442897","0","0"
"406888","0","0"
"407015","0","0"
"406918","0","0"
"442890","0","0"
"442909","0","0"
"406940","0","0"
"494328","0","0"
"442900","0","0"
"574434","0","0"
"407032","0","0"
"442917","0","0"
"442895","0","0"
"442911","0","0"
"574413","0","0"
"693121","0","0"
"407017","0","0"
"442892","0","0"
"494332","0","0"
"100126355","0","0"
"554214","0","0"
"406886","0","0"
"406893","0","0"
"442918","0","0"
"442896","0","0"
"406890","0","0"
"442905","0","0"
"407033","0","0"
"494334","0","0"
"406990","0","0"
"407053","0","0"
"406913","0","0"
"406881","0","0"
"442919","0","0"
"442912","0","0"
"442903","0","0"
"407035","0","0"
"406891","0","0"
"26766","0","0"
"100169763","0","0"
"100033808","0","0"
"100169762","0","0"
"100169754","0","0"
"100169763","0","0"
"100169751","0","0"
"26828","0","0"
"767583","0","0"
"100169756","0","0"
"109617001","0","0"
"692053","0","0"
"100033449","0","0"
"677814","0","0"
"100033801","0","0"
"26831","0","0"
"595100","0","0"
"767577","0","0"
"767592","0","0"
"26818","0","0"
"109616984","0","0"
"100033803","0","0"
"100033437","0","0"
"26815","0","0"
"100033446","0","0"
"619565","0","0"
"109616959","0","0"
"767581","0","0"
"100033603","0","0"
"100169761","0","0"
"767594","0","0"
"767597","0","0"
"100033451","0","0"
"677849","0","0"
"100033458","0","0"
"100033440","0","0"
"56664","0","0"
"26768","0","0"
"767612","0","0"
"26832","0","0"
"100033456","0","0"
"767566","0","0"
"26816","0","0"
"767588","0","0"
"100169759","0","0"
"767568","0","0"
"100169768","0","0"
"100169755","0","0"
"100124536","0","0"
"767603","0","0"
"767606","0","0"
"727676","0","0"
"100033815","0","0"
"767609","0","0"
"100033448","0","0"
"100033442","0","0"
"594839","0","0"
"100033813","0","0"
"100033807","0","0"
"767589","0","0"
"767605","0","0"
"595098","0","0"
"100169757","0","0"
"767567","0","0"
"767608","0","0"
"100033811","0","0"
"677795","0","0"
"100033422","0","0"
"100033441","0","0"
"100033445","0","0"
"100033454","0","0"
"319103","0","0"
"677846","0","0"
"26835","0","0"
"100036565","0","0"
"100033443","0","0"
"677820","0","0"
"767578","0","0"
"85391","0","0"
"94161","0","0"
"100033806","0","0"
"26821","0","0"
"619562","0","0"
"100033804","0","0"
"109617014","0","0"
"6084","0","0"
"109617023","0","0"
"100033816","0","0"
"101954272","0","0"
"109616971","0","0"
"767585","0","0"
"767591","0","0"
"767582","0","0"
"114655","0","0"
"100036564","0","0"
"26783","0","0"
"767611","0","0"
"100169760","0","0"
"100033799","0","0"
"692092","0","0"
"100033800","0","0"
"26767","0","0"
"100169765","0","0"
"109616972","0","0"
"109616970","0","0"
"677834","0","0"
"100033455","0","0"
"26804","0","0"
"692157","0","0"
"767593","0","0"
"101954276","0","0"
"767595","0","0"
"100169753","0","0"
"100033822","0","0"
"677801","0","0"
"101954275","0","0"
"767564","0","0"
"26819","0","0"
"100033453","0","0"
"767610","0","0"
"767563","0","0"
"26797","0","0"
"677796","0","0"
"692233","0","0"
"26801","0","0"
"338433","0","0"
"767579","0","0"
"109616978","0","0"
"767604","0","0"
"100033812","0","0"
"100169766","0","0"
"100033447","0","0"
"767569","0","0"
"100033460","0","0"
"100033809","0","0"
"677808","0","0"
"94162","0","0"
"767598","0","0"
"56663","0","0"
"767596","0","0"
"100033805","0","0"
"109616992","0","0"
"767561","0","0"
"85389","0","0"
"100169767","0","0"
"100033818","0","0"
"767590","0","0"
"767600","0","0"
"692075","0","0"
"101954278","0","0"
"6085","0","0"
"100033817","0","0"
"109623459","0","0"
"25826","0","0"
"100033810","0","0"
"26817","0","0"
"56662","0","0"
"100169758","0","0"
"100169764","0","0"
"595099","0","0"
"26834","0","0"
"664612","0","0"
"693122","0","0"
"574447","0","0"
"693167","0","0"
"574441","0","0"
"100128531","0","0"
"109729141","0","0"
"170958","0","0"
"105378716","0","0"
"106478991","0","0"
"80736","0","0"
"64423","0","0"
"642574","0","0"
"101927447","0","0"
"26184","0","0"
"100507175","0","0"
"101978719","0","0"
"2812","0","0"
"57827","0","0"
"28973","1","0"
"100820709","0","0"
"101928287","0","0"
"401993","0","0"
"26246","0","0"
"441932","0","0"
"84288","0","0"
"116228","0","0"
"1122","0","0"
"23596","0","0"
"574432","0","0"
"375057","0","0"
"441178","0","0"
"6953","0","0"
"388743","0","0"
"128387","0","0"
"1378","0","0"
"100130967","0","0"
"554279","0","0"
"353091","0","0"
"388722","0","0"
"389432","0","0"
"388719","0","0"
"127670","0","0"
"100126572","0","0"
"345930","0","0"
"9293","0","0"
"101928673","0","0"
"149281","0","0"
"2214","1","0"
"253582","0","0"
"391114","0","0"
"387103","0","0"
"503542","0","0"
"619208","0","0"
"92565","0","0"
"4014","0","0"
"574414","0","0"
"149018","0","0"
"6704","0","0"
"448834","0","0"
"399818","0","0"
"118670","0","0"
"8528","0","0"
"387111","0","0"
"196051","0","0"
"154442","0","0"
"100113403","0","0"
"126961","0","0"
"8337","0","0"
"440689","0","0"
"119548","0","0"
"333932","0","0"
"3283","0","0"
"3284","0","0"
"388667","0","0"
"84852","0","0"
"282996","0","0"
"100132963","0","0"
"206412","0","0"
"100505933","0","0"
"134701","0","0"
"149620","0","0"
"2664","1","0"
"55251","1","0"
"54345","0","0"
"54923","0","0"
"642864","0","0"
"100130587","0","0"
"441161","0","0"
"154288","0","0"
"340168","0","0"
"388649","0","0"
"494118","0","0"
"728712","0","0"
"347487","0","0"
"414157","0","0"
"148418","0","0"
"26071","0","0"
"347475","0","0"
"400757","0","0"
"84455","0","0"
"245913","0","0"
"389396","0","0"
"388633","0","0"
"100133077","0","0"
"727940","0","0"
"85026","0","0"
"440590","0","0"
"284751","0","0"
"138307","0","0"
"284546","0","0"
"360203","0","0"
"439996","0","0"
"203413","0","0"
"643418","0","0"
"643414","0","0"
"142910","0","0"
"100329135","0","0"
"340745","0","0"
"109729184","0","0"
"221424","0","0"
"100132074","0","0"
"340543","0","0"
"90196","1","0"
"158931","0","0"
"3633","0","0"
"29935","0","0"
"732253","0","0"
"129807","0","0"
"9935","0","0"
"26146","0","0"
"53344","0","0"
"100287792","0","0"
"645996","0","0"
"26058","1","0"
"257407","0","0"
"55680","0","0"
"340527","0","0"
"392490","0","0"
"2681","0","0"
"65979","1","0"
"340204","0","0"
"653308","0","0"
"58483","0","0"
"414189","0","0"
"100652748","0","0"
"84243","1","0"
"170371","0","0"
"158830","1","0"
"642517","0","0"
"652972","0","0"
"5540","0","0"
"9721","0","0"
"83849","0","0"
"399761","0","0"
"55219","1","0"
"26095","0","0"
"57683","1","0"
"449520","0","0"
"255220","0","0"
"158833","0","0"
"3833","0","0"
"1616","1","0"
"113523636","1","0"
"659","0","0"
"6920","0","0"
"10471","0","0"
"9277","0","0"
"6015","0","0"
"7923","0","0"
"6257","0","0"
"339229","0","0"
"100128239","0","0"
"138803","0","0"
"1302","0","0"
"414319","0","0"
"3111","0","0"
"6046","1","1"
"3108","1","0"
"100507463","0","0"
"1290","0","0"
"5696","1","1"
"6891","1","0"
"169981","0","0"
"550643","0","0"
"100996291","0","0"
"283999","0","0"
"139793","0","0"
"400624","0","0"
"3122","1","0"
"56244","0","0"
"1306","0","0"
"10665","0","0"
"338661","0","0"
"4855","0","0"
"5089","0","0"
"177","0","0"
"6048","0","0"
"10554","0","0"
"494513","0","0"
"80863","0","0"
"100507547","0","0"
"63943","0","0"
"64978","0","0"
"643008","0","0"
"285141","0","0"
"389058","0","0"
"8859","0","0"
"100131439","0","0"
"388419","0","0"
"1797","0","0"
"6499","0","0"
"7936","1","0"
"629","0","0"
"120406","0","0"
"400743","0","0"
"494197","0","0"
"717","0","0"
"221527","0","0"
"6392","1","0"
"10919","1","0"
"653220","0","0"
"100129029","0","0"
"143903","0","0"
"653067","0","0"
"80736","0","0"
"4758","1","0"
"50854","1","0"
"3304","0","0"
"3303","0","0"
"3305","0","0"
"57819","0","0"
"149950","0","0"
"7407","0","0"
"80737","0","0"
"114769","0","0"
"100506742","0","0"
"55777","0","0"
"4439","0","0"
"1444","0","0"
"80739","0","0"
"80740","0","0"
"259215","0","0"
"7920","0","0"
"80741","0","0"
"1460","0","0"
"7918","0","0"
"57827","0","0"
"728215","0","0"
"55937","0","0"
"401535","0","0"
"642612","0","0"
"120146","0","0"
"151121","0","0"
"7917","1","0"
"727684","0","0"
"7916","0","0"
"199","0","0"
"259197","1","0"
"645425","0","0"
"391004","0","0"
"645414","0","0"
"729528","0","0"
"7940","0","0"
"4050","1","0"
"7124","1","0"
"4795","0","0"
"653619","0","0"
"343070","0","0"
"441871","0","0"
"401250","0","0"
"730051","0","0"
"4277","0","0"
"343066","0","0"
"90233","1","0"
"100507436","0","0"
"390980","0","0"
"3107","1","1"
"5460","0","0"
"649137","0","0"
"54535","0","0"
"170680","0","0"
"1041","0","0"
"170679","0","0"
"29113","0","0"
"394263","0","0"
"245935","0","0"
"245934","0","0"
"8449","0","0"
"221545","0","0"
"28973","1","0"
"5514","1","0"
"440051","0","0"
"387273","0","0"
"23","1","1"
"80742","0","0"
"11025","0","0"
"102725035","0","0"
"107987425","0","0"
"107987462","0","0"
"780","0","0"
"400997","0","0"
"100507055","0","0"
"440894","0","0"
"2794","1","0"
"3133","1","1"
"503834","0","0"
"56658","1","0"
"116437","0","0"
"90333","1","0"
"89870","0","0"
"90317","0","0"
"442425","0","0"
"10107","0","0"
"135644","0","0"
"11074","0","0"
"80352","0","0"
"6992","0","0"
"80862","0","0"
"57540","0","0"
"10255","0","0"
"10399","1","1"
"3135","0","0"
"11138","0","0"
"129521","0","0"
"3134","1","0"
"346171","0","0"
"280660","0","0"
"147081","0","0"
"554235","0","0"
"4340","0","0"
"7932","0","0"
"646019","0","0"
"285679","0","0"
"164380","0","0"
"400710","0","0"
"138240","0","0"
"386653","0","0"
"84335","0","0"
"653316","0","0"
"2550","0","0"
"399726","0","0"
"284788","0","0"
"116511","0","0"
"26716","0","0"
"442194","0","0"
"26529","0","0"
"81797","0","0"
"26531","0","0"
"442191","0","0"
"26707","0","0"
"442186","0","0"
"442185","0","0"
"442184","0","0"
"26692","0","0"
"387778","0","0"
"138255","0","0"
"5987","0","0"
"340895","0","0"
"100268168","0","0"
"64901","0","0"
"100131897","0","0"
"653427","0","0"
"83538","0","0"
"116540","0","0"
"100128098","0","0"
"642475","0","0"
"6311","0","0"
"1639","1","0"
"647060","0","0"
"57469","0","0"
"79600","0","0"
"29902","0","0"
"3104","0","0"
"147920","0","0"
"444882","0","0"
"51471","0","0"
"83900","0","0"
"728224","0","0"
"2843","0","0"
"728255","0","0"
"125115","0","0"
"147183","0","0"
"440145","1","0"
"724087","0","0"
"643394","0","0"
"100505591","0","0"
"729233","0","0"
"122183","0","0"
"7711","0","0"
"790955","0","0"
"554251","0","0"
"643226","0","0"
"101927533","0","0"
"392307","0","0"
"401431","0","0"
"57126","0","0"
"5673","0","0"
"100289678","0","0"
"155054","0","0"
"100131726","0","0"
"390205","0","0"
"494188","0","0"
"728568","0","0"
"56114","0","0"
"338436","0","0"
"9752","0","0"
"56140","0","0"
"56141","0","0"
"56143","0","0"
"56144","0","0"
"56146","0","0"
"56147","0","0"
"10206","1","0"
"100170765","0","0"
"503497","0","0"
"5644","0","0"
"84501","0","0"
"441376","0","0"
"400558","0","0"
"390748","0","0"
"390144","0","0"
"26338","0","0"
"440040","0","0"
"400553","0","0"
"93035","0","0"
"100506736","1","0"
"400952","0","0"
"574016","0","0"
"84912","0","0"
"3963","0","0"
"653499","0","0"
"100130958","0","0"
"79583","0","0"
"346653","0","0"
"400950","0","0"
"645121","0","0"
"339453","0","0"
"448831","0","0"
"374387","0","0"
"259308","0","0"
"344387","0","0"
"643965","0","0"
"390110","0","0"
"441054","0","0"
"286144","0","0"
"644096","0","0"
"138715","0","0"
"55851","0","0"
"100131378","0","0"
"149837","0","0"
"646480","0","0"
"65986","1","1"
"201725","0","0"
"284402","0","0"
"339184","0","0"
"55366","0","0"
"5699","0","0"
"5212","0","0"
"100506376","0","0"
"441273","0","0"
"1874","1","0"
"5150","1","0"
"100113407","0","0"
"10071","0","0"
"613212","0","0"
"100505477","0","0"
"152586","0","0"
"6643","1","0"
"100316904","0","0"
"56953","0","0"
"84324","0","0"
"403284","0","0"
"403282","0","0"
"254786","0","0"
"390321","0","0"
"100129995","0","0"
"9289","1","0"
"10527","1","0"
"54458","1","0"
"25851","1","0"
"4496","0","0"
"133482","0","0"
"4489","0","0"
"388135","0","0"
"4499","0","0"
"126536","0","0"
"3426","0","0"
"390078","0","0"
"54809","1","0"
"3853","0","0"
"255919","1","0"
"3887","0","0"
"91828","0","0"
"386683","0","0"
"100129669","0","0"
"497048","0","0"
"386679","0","0"
"729264","0","0"
"102723655","0","0"
"102723713","0","0"
"102724101","0","0"
"102724127","0","0"
"653550","0","0"
"102723655","0","0"
"102723713","0","0"
"102724101","0","0"
"102724127","0","0"
"92270","0","0"
"317762","0","0"
"100505767","0","0"
"100133091","0","0"
"119679","0","0"
"401667","0","0"
"401666","0","0"
"100129724","0","0"
"388125","0","0"
"57139","0","0"
"4676","1","1"
"7114","1","0"
"254863","0","0"
"100144603","0","0"
"1375","0","0"
"6606","0","0"
"6607","0","0"
"8293","0","0"
"728492","0","0"
"3150","1","0"
"283463","0","0"
"414918","0","0"
"728689","0","0"
"107985433","0","0"
"401337","0","0"
"51451","1","0"
"100128946","0","0"
"400932","0","0"
"100113404","0","0"
"388931","0","0"
"425054","0","0"
"150383","0","0"
"3347","0","0"
"91750","0","0"
"347527","0","0"
"641372","0","0"
"54065","0","0"
"253017","0","0"
"8110","0","0"
"100287284","0","0"
"642394","0","0"
"144363","0","0"
"100130311","0","0"
"653656","0","0"
"6453","0","0"
"162073","0","0"
"107984285","0","0"
"79958","1","0"
"64109","0","0"
"9946","0","0"
"441212","0","0"
"285636","0","0"
"440278","0","0"
"2543","0","0"
"645432","0","0"
"100128682","0","0"
"100131094","0","0"
"503693","0","0"
"344967","0","0"
"192668","0","0"
"403313","0","0"
"3822","0","0"
"3823","0","0"
"342346","0","0"
"647309","0","0"
"400941","0","0"
"153657","0","0"
"93978","0","0"
"79315","0","0"
"10737","0","0"
"150297","0","0"
"360030","0","0"
"100506049","0","0"
"542767","0","0"
"387911","0","0"
"440023","0","0"
"100132464","0","0"
"387742","0","0"
"440021","0","0"
"387264","0","0"
"613211","0","0"
"613209","0","0"
"613210","0","0"
"283314","0","0"
"100128770","0","0"
"727857","0","0"
"100131017","0","0"
"100128788","0","0"
"57135","0","0"
"390874","0","0"
"752014","0","0"
"10215","0","0"
"56245","0","0"
"10921","1","0"
"57055","0","0"
"391622","0","0"
"57523","0","0"
"131118","0","0"
"387733","0","0"
"284274","0","0"
"641517","0","0"
"644041","0","0"
"1667","0","0"
"220164","0","0"
"90861","0","0"
"255349","0","0"
"89778","0","0"
"6318","0","0"
"5268","0","0"
"653082","0","0"
"728299","0","0"
"337985","0","0"
"100151643","0","0"
"100288287","0","0"
"643812","0","0"
"402160","0","0"
"728047","0","0"
"642484","0","0"
"645426","0","0"
"100996335","0","0"
"440248","0","0"
"440163","0","0"
"3039","0","0"
"3042","0","0"
"51224","0","0"
"100128714","0","0"
"57194","1","0"
"503637","0","0"
"389161","0","0"
"23617","0","0"
"1616","1","0"
"113523636","1","0"
"6892","1","1"
"100507463","0","0"
"6891","1","0"
"3119","0","0"
"3123","1","0"
"10665","0","0"
"9374","0","0"
"7148","0","0"
"729627","0","0"
"401089","0","0"
"7936","1","0"
"1616","1","0"
"113523636","1","0"
"9278","0","0"
"6892","1","1"
"5863","0","0"
"10471","0","0"
"9277","0","0"
"8705","0","0"
"6293","0","0"
"6015","0","0"
"7922","0","0"
"6257","0","0"
"1302","0","0"
"3113","1","0"
"3111","0","0"
"100507463","0","0"
"6890","1","0"
"5696","1","1"
"6891","1","0"
"3117","0","0"
"3118","0","0"
"3119","0","0"
"3117","0","0"
"3123","1","0"
"3122","1","0"
"10665","0","0"
"4855","0","0"
"63940","1","0"
"5089","0","0"
"177","0","0"
"10554","0","0"
"9374","0","0"
"80863","0","0"
"100507547","0","0"
"10866","1","0"
"1589","0","0"
"720","0","0"
"110384692","0","0"
"8859","0","0"
"253018","0","0"
"1797","0","0"
"6499","0","0"
"54535","0","0"
"100652833","0","0"
"7936","1","0"
"221527","0","0"
"717","0","0"
"10919","1","0"
"80736","0","0"
"10211","1","0"
"50854","1","0"
"3305","0","0"
"131873","0","0"
"1192","1","0"
"23564","0","0"
"80739","0","0"
"80740","0","0"
"58530","0","0"
"110599563","0","0"
"7920","0","0"
"80741","0","0"
"1460","0","0"
"7918","0","0"
"55937","0","0"
"2794","1","0"
"201475","0","0"
"339291","0","0"
"7916","0","0"
"199","0","0"
"259197","1","0"
"645369","0","0"
"7940","0","0"
"3107","1","1"
"4050","1","0"
"7124","1","0"
"4795","0","0"
"352962","0","0"
"534","0","0"
"285830","0","0"
"401250","0","0"
"4277","0","0"
"3106","1","1"
"3107","1","1"
"5460","0","0"
"6941","0","0"
"54535","0","0"
"170679","0","0"
"170680","0","0"
"1041","0","0"
"29113","0","0"
"394263","0","0"
"389376","0","0"
"2550","0","0"
"7932","0","0"
"10537","0","0"
"116511","0","0"
"26716","0","0"
"26531","0","0"
"442194","0","0"
"57176","0","0"
"8870","0","0"
"10211","1","0"
"9656","1","0"
"11270","0","0"
"170954","1","0"
"107987457","1","0"
"8449","0","0"
"221545","0","0"
"79969","0","0"
"5514","1","0"
"23","1","1"
"80742","0","0"
"2794","1","0"
"3133","1","1"
"56658","1","0"
"80352","0","0"
"6992","0","0"
"30834","0","0"
"3105","1","1"
"10255","0","0"
"3105","1","1"
"3135","0","0"
"352962","0","0"
"285830","0","0"
"3134","1","0"
"346171","0","0"
"2550","0","0"
"7932","0","0"
"10537","0","0"
"116511","0","0"
"26716","0","0"
"26531","0","0"
"442186","0","0"
"442185","0","0"
"442184","0","0"
"26692","0","0"
"201562","1","0"
"55779","0","0"
"344807","0","0"
"348801","0","0"
"403277","0","0"
"389136","0","0"
"100506275","0","0"
"131405","0","0"
"152098","0","0"
"23243","1","0"
"8292","0","0"
"131965","0","0"
"440944","1","0"
"114786","0","0"
"26864","0","0"
"692158","0","0"
"26791","0","0"
"109616964","0","0"
"100033423","0","0"
"26820","0","0"
"677793","0","0"
"692085","0","0"
"26779","0","0"
"26827","0","0"
"26788","0","0"
"100302743","0","0"
"677807","0","0"
"109616993","0","0"
"100379132","0","0"
"26871","0","0"
"6083","0","0"
